제품이름,product_type,가격,날짜,별점,스킨타입,태그,리뷰내용
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,4점,,,자극없이 순하고 발라봤는데 비약적으로 효과가 있지는 않으나 울긋불긋하게 올라오는 트러블들 개체수가 많이 줄어서 만족합니다.
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,5점,,,진정이 좀 되는 것 같은데 유분기가 있는 것 같아요. 일단 꾸준히 써보죠
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,3점,,,얼굴에 연고바르는 느낌이고 그렇게 좋은지 모르겠어요 그냥 다른 크림 사세요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,4점,,한달이상사용,처음에는 눈에 띄긴했는데 계속 쓰다보니까 좋은지는 잘 모르겠어요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,5점,,,한통을 다 비웠는데요 트러블에 도움되는거 같아요 흡수도 잘되는거 같아요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,5점,"복합성, 봄웜톤, 잡티, 각질",,"아직 사용은 안해봤지만
다른 후기들이 너무 조아서
구매해봤어여
한달뒤에 다시 리뷰 남길게여 ㅎㅎ"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,3점,"지성, 여름쿨톤, 트러블, 블랙헤드",,사실 좋은지 잘 모르겠어요 유튜브랑 인스타에서 광고를 너무 많이 하길래 샀는데 효과가 좋은지는 잘 모르겠네요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.31,5점,,,ㅁㅊ 제품임 피부 뒤집어져서 이거 꾸준히 바르는데 한 달만에 만난 가족이 피부 괜찮아졌다고 칭찬해줌ㅠ 벌써 2통째 거의 다 써서 또 사야할 듯🥵
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,3점,"복합성, 쿨톤, 트러블, 블랙헤드",,효과 잘 모르겟습니다~~~~저와는 잘 안맞는 것 같아요~~~
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,,,"구매 후 한 달정도 써봤는데 큰 여드름 진정에는 도움이 많이 되진 않았어요
대신 사용하면서 피붓결이 좋아지는 게 느껴졌습니다
스팟으로 바르기보다는 얼굴 전체에 얇게 펴바르는데 안색이 밝아지면서 나비존 요철이 조금 나아진 느낌이에요
두껍게 스팟으로 바르고 시간지나면 각질처럼 밀려나왔어요
그치만 잘 때 바르거나 얇게 바르면 상관없습니당
마음에 들어서 이번에 재구매하려고 합니다"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,,,광고 보고 궁금해서 사봤어요 오래 걸릴 줄 알았는데 이틀이면 사라지더라구요 한달 째 거의 다 써가유 ㅠㅠ 피부 붉게 올라온 곳에 두껍게 올리고 자니까 다음날 가라앉더라구요 ㅠ 흉터나 잡티에 바르고 자면 진정되서 사용하기 좋아요 다 쓰고 재구매할 생각입니다!!
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,,,친구 추천으로 구매했는데 여드름 올라올 것 같은 부위에 바르면 효과 좋아요!!
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,,재구매,얘만 바르고 잠자면 피부가 매끈매끈해져요 근디 송직히 여드름에 효과가 그닥 있지는 않아용 흉터도 안없어져요 근데 ㅈㅉ 매끈매끈
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,,한달이상사용,아누아 어성초는 믿고서가지구 이번에도 써서 사용해봣어요 제피부랑 잘맞아서 넘 좋앗어요! 재구매의사잇음.
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,"건성, 웜톤, 잡티, 트러블",,"이거 진짜 좋아요! 저는 턱뾰루지 슬슬 올라오려고 할때마다 바르면 바로 가라앉더라구요
기존에 바르던 진정크림을 다써서 사본건데 이제 이걸로 갈아탔습니다 ㅎㅎ"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.30,5점,,,"짜고난 여드름에다하면 좀 따가운 자극이 있기는한데 그렇게 자극적이고 그런게 아니라 그냥 따끔한정도 ..? 이고 아비0 패드도 같이 써서 그런지 피부 그냥 갈아치운 기분..?사진은 전후입니다 저는 토너 올린후에 얇게 한번 전체적으로 발라주고 흉터나 여드름(,짠후에도)에 두껍게 올리고 패드 올려서 그대로 자고 일어나면 피부가 아주 좋아져요..ㅎㅎ
전수부지…?혹은 지성인거같습니다..생각보다 많이 좋졌어요 ㅎㅎ"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.29,5점,"복합성, 쿨톤, 트러블, 블랙헤드",한달이상사용,붉게 뾰루지 올라오면 거기 위주로 발라주는데 무난해요. 하루만에 바로 진정되고 하는건 아니지만 트러블이 더 퍼지지 않고 땅땅한게 좀 잘 가라앉는 느낌이 있어요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.29,5점,,한달이상사용,피부가 다 뒤집어져서 이 크림 듬뿍 바르고 잤는데 좀 진정이 잘 되고 있는거 같아요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.29,5점,,한달이상사용,"발림성이 좋은게 젤 만족스럽습니다
두껍지않고 얇고 가볍게 발리는데
수분감이나 진정이 잘되서 넘조아요"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.29,5점,,,좋아용 ㅎㅎ 밸런스가 맞춰지는 느낌?이 많이 들고 저는 자기 전에 꼭 바르고 잡니다! 많이 바르지는 않고 연고 처럼 얇게 발라주고 있습니다.
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.29,5점,,한달이상사용,자극 없이 편안하게 사용할 수 있고 효과도 눈에 띄어 만족스럽습니다
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.29,5점,,,"저녁에 바르고 자고 다음날에 피부에서 광까지 나요ㅠㅠㅠ제대로 요물인데요,,,??여드름은 말해 뭐해,,,짜고 난 피부에 발라줘도 너무 좋고 전체적으로 발라도 다음날 광나고,,,
단점이 가격이라,,올영세일할 때 쟁이려구요"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.28,3점,"복합성, 봄웜톤, 민감성",한달이상사용,"별로 효과 없습니다
약간 돈 아까워요
힝힝
ㅠㅠ
아쉬워요...
더 나지는 않아요.."
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,,한달이상사용,진정에 좋아서 꾸준히 사용하고 있는 크림입니다! 다 쓰면 또 재구매할 에정입니다
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,,"한달이상사용, 재구매",계속 꾸준히 사용하고 있는데 효과가 있어요! 진정에 탁월한 제품인 거 같습니다
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,,"한달이상사용, 재구매","진정에 좋아요! 아침, 저녁으로 발라주기 부담스럽지 않고 좋아요"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,,"한달이상사용, 재구매",어성초 성분이 잘 맞는 저에게는 인생 크림입니다! 계속 재구매 할 예정입니다
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,,재구매,몇통째 사용하고 있는지 모르겠어요… 넘 좋아요 어성초 성분이 잘 맞아서 꾸준히 사용할 거 같아요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,"복합성, 웜톤, 트러블, 모공",재구매,이거 벌써 3통 째 다 쓰고 이번에 2통 더 재구매 했는데 진짜 개애애애조하요~ 제 피부타입 한 달에 한번씩 꾸준히 피부 완전 뒤집어지고 여드름성 피부라 여드름도 나고 붉은기도 많은데 이거 사용한 후로는 여드름 나는 거 좀 줄어들었고 븕은기도 가라앉는 게 눈에 보여요!!!
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,5점,"지성, 여름쿨톤, 트러블, 모공",한달이상사용,"다른 트러블 연고처럼 미끌거리지 않고 가벼운 타입이에요!
고민인 부위에 듬뿍 올려서 하루 밤 자고 일어나면 좀 가라 앉는게 눈에 보여요!!"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.27,4점,,,사실 엄청나게 큰 변화는 없습니다! 제가 꾸준히 안 바른 것도 있겠지만 꾸준히 바를 필요성을 못 느낀 것도 있었어요. 그래도 바르면 여드름이 더 빨리 곪는? 피지가 좀 더 빨리 올라오긴 하지만 광고에서 보던 그런 드라마틱한 뱐화는 없었고요. 냄새가 좀 별롭니다 주유소 기름? 살짝 그런 냄새가 나요 도움이 돼셨으면 도움이 됐어요 눌러주세오..
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.26,5점,,,"큰 여드름.. 2-3일 발랐더니 작아짐 !!!! ㅠㅠ
너무좋아서 친구들한테 추천함 !!
그이후로 엄청 큰 변화는 없는거같안데
피부결 정리도 되는듯해요"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.26,5점,"약건성, 쿨톤, 트러블, 모공",한달이상사용,트러블 부위에 빠르게 진정 효과가 나타나며 자극 없이 편안하게 사용할 수 있어서 좋았어요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.26,4점,,,"우선 저의 피부타입은 T존이랑 턱은 지성 볼쪽은 건성~수부지 왔다갔다 하는 복합성 피부입니다

사실 처음에 얘랑 같이 어떤 팩을 썼었는데 완전 뒤집어져서 와 안맞나..? 싶었는데 피부 다 괜찮아지고 바르니까 너무 괜찮은거에요🤩 광고템이라 반신반의했는데 한 2주정도 얇게 좁쌀부위에 발라주니까 정말 많이 좋아졌어요!! 물론 다 없어지진 않음 엄청 작은애들만 들어간듯..? 뾰루지는 사실 큰 효과를 못보긴 했는데 더 안좋아지거나 하진 않는거 같아요😆 그런데 이런 제품들 특성상 케바케가 많이 심하기도 하고 예민러분들은 자극이 될 수 있어서 자기는 예민러다!! 하시는분들은 정말 꼭!!!!!! 조금씩 테스트해주세요🙏

⭐️ 총평
- 스팟제품이라 피부타입 크게 안가림
- 평소에 하던 스킨케어를 다 하고 뾰루지엔 조금 두껍게, 좁쌀엔 손가락으로 얇게 펴발라주기(두번정도)
- 예민러분들은 테스트 필요😎"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.26,5점,,,트러블 난 곳에 듬뿍바르고 자는 걸 2-3일 하면 진정이 되는 걸 봤어요! 트러블 진정에 효과가 있는 걸 직접 느꼈으니 앞으로도 구매하여 사용할 것 같아요!:)
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.25,5점,,,"투명하고 묽은 제형이라 잘 스며들어요
뾰루지난 곳에 바르고 자는데 괜찮네요"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.25,5점,,,진정에 아주좋아요 여드름피부들이면 꼭 써보세요 ㅈㅂㅈㅂ
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.25,5점,,,"우리집 필수템 입니다
가족이 다 만족하며 사용하고 있어요~
완전 대만족^^"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.25,5점,,,광고보고 샀음 첨엔 효과가 눈에 띄엇는데 갈수록 미미해져서... 그래도 뭐 나는거 없고 흔적 좀 옅어짐
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.25,5점,,재구매,수부지인데 너무 잘 맞는 거 같아요 히루만에 진정되고 계속 쓸건데 양이 조금 적네요 ㅠㅠㅠ
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.25,5점,,,양이 너무 적어서 아쉽긴 해요 넘 금방써요 ㅠㅠ 그래도 자극 없이 좋아서 계속 쓸 거 같아ㅛ
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.18,3점,,,제가 지성인데 이걸 바르고 자면 다음날 아침에 기름이 엄청 나와요ㅠㅠ 지성한테는 비추에요 피부도 딱히 좋아졌다 안좋아졌다 그런건 없어서 쏘쏘에요 소량만 따도 엄청 잘발려서 좋았어요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.18,1점,,,트러블이 있는 곳에 계속 발라봤는데 진정은 커녕 더 빨리 올라오는 것 같아요..
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.18,4점,"복합성, 여름쿨톤, 트러블, 블랙헤드",,"음....딱히 진정되나?라는건 못느꼈어요 제피부엔 약간
기름지게 발린다해야하나(번들거림 넘싫어함) 세럼하고
섞어서 쓰는게 꽤 ㄱㅊ했습니다! 크기가 생각보다
작아서 놀랫던...ㅎ"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.17,4점,,,갑자기 트러블 올라와서 아침 저녁으로 꾸준히 바르고있어요. 트러블 사라질때까지 꾸준히 발라 볼께요. 용량은 좀 작아요 ㅠ
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.17,5점,,재구매,턱 트러블 때문에 사용하고 있는데..트러블 진정은 딱히 잘 모르겠어서 두달째 사용중인데...트러블른 계속 올라오긴하네요ㅠ 크림 바르고 다른 연고랑 같이 사용중입니다.트러블 없어질때까지 꾸준히 사용해 볼께요.
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.17,3점,,한달이상사용,약간 효과를 못보기도 하고 사용하고 좀 더 트러블이 올라온것 같기도 해요 뭔가 저랑은 잘 안맞는것 같아요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.17,5점,,재구매,자극없이 순하면서 진정하는데 효과가 있는거 같아서 사용하고 있습니다
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,5점,,,인스타에 많이 떠서 사봤는데 여드름 짠 후에 진정시키기 좋아여
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,5점,,,이거 쓰고 나서 어느 순간 하얘졌다는 말을 많이 들은 것 같아요
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,4점,,한달이상사용,"뾰루지 올라왔을때 발라주고 있습니다!!
순한편이고 자극이없어 만족합니다!ㅎㅎ"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,4점,,,"인스타 광고 보고 아누아라서 한 번 사 봤는데, 크게 피부 진정 효과는 못 본 것 같고, 한 번쯤 구매해 보는 건 나쁘진 않은 듯."
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,3점,"트러블성, 여름쿨톤, 잡티, 트러블",,"광고에서 엄청 좋다고 해서 구매했는데,
솔직히 좁쌀 완전 뒤집어 졌는데, 효과 못 봤습니다. 스팟에 덕지덕지 발라서 자고 일어나도 똑같아요. 잘 모르겠습니다"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,5점,,,너무 작아요 그치만 소량으로 넓게 바르기 좋고 제품력도 낫배드..
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.16,4점,,,"솔직히 피부마다 다르고 사람마다 달라서 이 제품 하나로 완전히 피부가 바뀔거라고는 생각 안하고 있었는데 그 생각이 완전 맞았네요 ㅎㅎㅎ 그래도 붉은기도 좀 잡혔고 특히 턱에 있던 작은 좁쌀들이 사라졌어요. 완전 효과가 없진 않은거 같아여
그리고 제가 잠을 많이 못자는걸 감안하면 이정도면 나름 괜찮은거 같기도해요! 저는 5일정도 사용했습니다"
어성초 센텔라 레드 스팟 크림 30g,크림,15900,2025.08.15,5점,,,여드름 흉터에 효과 있는 것 같아요. 드라마틱하게 없어지는 건 아니지만 나름 옅어지는게 보여서 신기하네요
