product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.01,5점,정보없음,정보없음,남자친구가 필요해서 싰는데 민감하지않고 중건성이라 잘쓰는긋
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.30,5점,정보없음,"한달이상사용, 재구매",복합성피부에 아주 뽀송하게 바름 좋아서 좋았고요. 앞으로 더
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.30,4점,정보없음,정보없음,토너랑 수분로션 3통 째 사용 중인데 무향에 자극이없어서 만족해요^^ 굿👍
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.29,5점,정보없음,한달이상사용,자작나무 유명해서 써봤어요. 촉촉하고 순해서 모든 피부타입에 좋을것 같아요.
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.28,4점,정보없음,정보없음,건성인데 좀 빨리 마르는 느낌이에요ㅠㅠ 바르고 시간 지나면 건조해서 안 쓰게 됨
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.27,4점,정보없음,정보없음,"예전부터 쓰던 제품이에요 다 떨어져서 재구매합니다
만족하는 제품입니다"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.26,5점,정보없음,정보없음,기름지지 않고 무난하게 매일 사용하기 좋은 거 같아요. 기벼운 느낌입니다.
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.26,5점,정보없음,한달이상사용,사춘기 남중딩 동생이 쓰고있어요 이거쓰고 트러블도 확실히 덜나고 좋네요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.26,5점,정보없음,한달이상사용,"악건성 피부에 잘 사용 중 입니다
점점 쓸 수록 수분감이 가득해서 건조함이 줄어들어요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.25,5점,정보없음,한달이상사용,"용량 대비 가격이 좋고, 평도 좋아 구매해 봤습니다..!
냄새도 없다시피 하고 발림성도 좋고, 무엇보다 끈적임이 없어 만족합니다~
건조한 계절에 수분도 충전되는 느낌이라 꾸준히 써보렵니다! ^^"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.11.25,5점,정보없음,"한달이상사용, 재구매","너무 좋고 다음에도 꼭 다시 쓰고 싶은 상품입니다.
정말 대만족"
